status_description,status_timestamp,zone_number,kerbsideid,location.lat,location.lon
Unoccupied,2025-08-08T06:10:13+00:00,7556.0,65162,-37.81057630472673,144.9680868422238
Present,2025-08-08T06:50:39+00:00,7556.0,65161,-37.8105679515687,144.96811522171183
Unoccupied,2025-08-08T06:56:57+00:00,7556.0,65160,-37.8105600050226,144.96814288315204
Present,2025-08-08T05:16:40+00:00,7556.0,65159,-37.81055181554786,144.96817066309598
Present,2025-05-09T23:35:08+00:00,7556.0,65157,-37.81053407934632,144.96823134428138
Present,2025-08-08T07:00:27+00:00,7556.0,65138,-37.81034291748419,144.9688825826736
Present,2025-08-08T06:55:57+00:00,7556.0,65133,-37.81028996417745,144.96906337925418
Unoccupied,2025-08-08T05:49:24+00:00,7556.0,65132,-37.81028121719562,144.96909321496474
Unoccupied,2025-06-02T09:08:13+00:00,7767.0,65511,-37.81304581913433,144.9592970003465
Unoccupied,2025-06-02T07:52:51+00:00,7566.0,65567,-37.813491215768735,144.95811837961972
Unoccupied,2024-06-11T01:35:56+00:00,7566.0,65563,-37.813456392702975,144.95823760546324
Unoccupied,2025-06-02T06:13:47+00:00,7566.0,65561,-37.813438849284566,144.95829767123845
Unoccupied,2025-06-02T05:32:01+00:00,7566.0,65557,-37.81340396310752,144.9584171133497
Unoccupied,2025-06-02T08:19:42+00:00,7566.0,65552,-37.813339019172425,144.95864016115172
Unoccupied,2025-06-02T07:57:38+00:00,7566.0,65546,-37.81328560892619,144.95882302206962
Present,2025-06-02T08:24:02+00:00,7566.0,65541,-37.813223019875345,144.9590373088151
Unoccupied,2025-06-02T07:23:23+00:00,7566.0,65540,-37.813214267486856,144.95906727195987
Present,2025-06-02T08:13:10+00:00,7566.0,65539,-37.81320551599129,144.95909723511036
Present,2025-06-02T09:11:15+00:00,7566.0,65533,-37.813153083726775,144.95927674360513
Present,2025-06-02T08:52:31+00:00,7566.0,65528,-37.81309344432242,144.9594816718423
Present,2025-08-08T06:58:30+00:00,7634.0,52110,-37.81163155142592,144.96768730663672
Present,2025-08-08T07:07:41+00:00,7949.0,67320,-37.812049316634926,144.95514235277852
Present,2025-08-08T05:23:32+00:00,7498.0,67321,-37.812067484590926,144.95507817748899
Unoccupied,2025-08-08T06:49:50+00:00,7498.0,67325,-37.812140156035866,144.95482142738666
Unoccupied,2025-08-08T06:30:03+00:00,7498.0,67326,-37.812158215706766,144.95475730293532
Present,2025-08-08T06:05:40+00:00,7498.0,67327,-37.812176491552606,144.95469308791021
Present,2025-08-08T06:43:51+00:00,7949.0,67333,-37.81228549676049,144.95430806306481
Present,2025-08-08T05:35:06+00:00,7547.0,66456,-37.813319994155535,144.9549183985641
Present,2025-08-08T06:41:32+00:00,7547.0,66455,-37.813279618467504,144.95505961989613
Present,2025-08-08T06:10:51+00:00,7547.0,66452,-37.81322561474281,144.95524936628024
Unoccupied,2025-08-08T07:10:36+00:00,7547.0,66451,-37.813207078667304,144.9553145722814
Unoccupied,2025-08-08T05:59:48+00:00,7603.0,65331,-37.812063040805526,144.96267921897072
Unoccupied,2025-08-08T06:09:34+00:00,7603.0,65330,-37.81204382572085,144.9627452650395
Unoccupied,2025-08-08T06:09:38+00:00,7603.0,65329,-37.81202477593277,144.9628107705015
Unoccupied,2025-08-08T07:04:33+00:00,7438.0,60740,-37.82083800986732,144.9562787311334
Unoccupied,2025-08-08T06:57:03+00:00,7438.0,60737,-37.820786142875036,144.95645798905178
Present,2025-08-08T04:52:27+00:00,7438.0,60735,-37.82075156352007,144.95657749343093
Unoccupied,2025-08-08T07:05:54+00:00,7438.0,60732,-37.820623113450985,144.9570093619564
Present,2025-08-08T07:10:34+00:00,,51950,-37.81313654299781,144.96812582653453
Present,2025-08-08T06:20:01+00:00,7638.0,51933,-37.81331767384614,144.96833410288292
Present,2025-08-08T07:05:20+00:00,7638.0,51934,-37.81329520417861,144.9683239299734
Unoccupied,2025-08-08T06:56:37+00:00,7638.0,51926,-37.81353111706288,144.96843244981244
Present,2025-08-08T04:00:36+00:00,7638.0,51929,-37.81343206116386,144.96838644867847
Unoccupied,2025-08-08T07:13:12+00:00,7557.0,65212,-37.81090906486972,144.96662346197735
Unoccupied,2025-08-08T06:46:17+00:00,7541.0,65866,-37.80903146687905,144.96963758900276
Unoccupied,2025-08-08T06:52:19+00:00,7548.0,65861,-37.808937525361586,144.96995988235648
Unoccupied,2025-08-08T06:49:01+00:00,7548.0,65850,-37.8087286939151,144.97067955581468
Unoccupied,2025-08-08T07:03:20+00:00,7763.0,65027,-37.80979985259617,144.9704046020691
Unoccupied,2025-08-08T05:22:43+00:00,7570.0,65069,-37.80995071804908,144.9702211247601
Unoccupied,2025-08-08T06:44:36+00:00,7570.0,65068,-37.80994345691675,144.9702461947253
Unoccupied,2025-08-08T06:33:21+00:00,7570.0,65060,-37.80982848782082,144.97063865748817
Present,2025-08-08T06:00:40+00:00,7570.0,65059,-37.80982084303858,144.9706647717369
Unoccupied,2025-08-08T06:52:44+00:00,7570.0,65058,-37.80980107550256,144.97073220031848
Present,2025-08-08T07:06:51+00:00,7570.0,65050,-37.80967589501612,144.97115990980103
Unoccupied,2025-08-08T07:13:23+00:00,7570.0,65047,-37.80964002393621,144.97128242960477
Present,2025-08-08T06:55:14+00:00,7570.0,65045,-37.8096252608608,144.97133285610047
Present,2025-08-07T20:07:34+00:00,7570.0,65043,-37.80959904378582,144.9714224107713
Unoccupied,2025-08-08T06:09:47+00:00,7570.0,65042,-37.809591730305065,144.9714473924048
Present,2025-08-08T06:06:01+00:00,7570.0,65041,-37.809584765346386,144.97147118146606
Unoccupied,2025-08-08T04:35:00+00:00,7570.0,65040,-37.80957738123868,144.9714964052742
Present,2025-08-08T07:02:03+00:00,7570.0,65038,-37.80955138614631,144.9715851995424
Unoccupied,2025-08-08T06:51:22+00:00,7570.0,65037,-37.809543758145935,144.97161125462517
Present,2025-08-08T07:02:41+00:00,7639.0,52218,-37.810075248630795,144.96697657130892
Present,2025-08-08T07:01:39+00:00,7639.0,52217,-37.810167772963055,144.96701904952067
Present,2025-08-07T22:31:37+00:00,7639.0,52215,-37.81027103052531,144.9670663835568
Present,2025-08-08T05:35:25+00:00,7639.0,52230,-37.81023414700783,144.96692374522712
Present,2025-08-08T06:57:40+00:00,7639.0,52227,-37.81030328247425,144.96695576061347
Present,2025-08-08T05:36:24+00:00,7639.0,52226,-37.810326116566685,144.96696633465655
Unoccupied,2025-08-08T07:11:01+00:00,7639.0,52224,-37.81037178429865,144.96698748278652
Present,2025-08-08T06:57:36+00:00,7614.0,54632,-37.81162774178004,144.95916301285726
Present,2025-08-08T06:40:18+00:00,7365.0,62318,-37.817864926118816,144.9580733832824
Unoccupied,2024-08-06T23:00:59+00:00,7362.0,62314,-37.81778470440018,144.9583533974674
Unoccupied,2025-08-08T06:31:52+00:00,7365.0,62336,-37.81781680975926,144.95881050825827
Present,2025-08-08T06:59:48+00:00,7365.0,62350,-37.81822189133538,144.9573994699406
Present,2025-08-08T06:59:01+00:00,7365.0,62319,-37.81788692600429,144.9579967139111
Unoccupied,2025-06-09T12:10:46+00:00,7344.0,62245,-37.81731709210602,144.96054316903195
Unoccupied,2025-08-08T06:08:47+00:00,7355.0,62241,-37.81723992622352,144.9608097665728
Present,2025-08-08T06:56:39+00:00,7355.0,62240,-37.8172219315625,144.96087150673998
Unoccupied,2025-08-08T06:30:44+00:00,7344.0,62236,-37.817143732618085,144.96114386734132
Unoccupied,2025-08-08T05:42:09+00:00,7356.0,61911,-37.8148396343282,144.96849391253153
Present,2025-08-08T07:11:27+00:00,7359.0,61920,-37.81500840252868,144.967917849204
Present,2025-08-08T07:10:31+00:00,,61940,-37.81492715247235,144.96874994815795
Present,2025-08-08T05:34:44+00:00,7359.0,61951,-37.815147629452596,144.96799743934574
Present,2025-08-08T06:33:18+00:00,7359.0,61949,-37.81510974607741,144.968126888427
Unoccupied,2025-08-08T06:55:46+00:00,7359.0,61948,-37.81509112984568,144.96819081988335
Unoccupied,2025-08-08T07:09:01+00:00,7354.0,62417,-37.8185561346571,144.95566398621668
Unoccupied,2025-06-10T10:13:47+00:00,7354.0,62415,-37.81851813189846,144.95579587661973
Present,2025-08-08T06:17:30+00:00,7357.0,62412,-37.818463471165515,144.9559872492511
Present,2025-08-08T06:54:00+00:00,7340.0,64026,-37.81622209935823,144.95603313208392
Unoccupied,2025-08-08T07:05:47+00:00,7340.0,64013,-37.815952036044884,144.95697029322807
Unoccupied,2025-08-08T07:04:05+00:00,7340.0,64012,-37.81593305637722,144.95703614472023
Present,2025-08-08T06:49:31+00:00,,64011,-37.815916049710665,144.95709497508267
Present,2025-08-08T06:54:21+00:00,,64010,-37.81586407512988,144.95727504574052
Present,2025-08-08T07:04:58+00:00,7339.0,63954,-37.81543475239084,144.9593542613512
Unoccupied,2025-08-08T07:09:16+00:00,7339.0,63963,-37.815601431880836,144.95877570465595
Present,2025-08-08T06:04:38+00:00,7635.0,52320,-37.80912386972836,144.9665371487446
Present,2025-08-08T07:02:07+00:00,7627.0,52316,-37.80933025505371,144.96663254762973
Present,2025-08-07T23:43:02+00:00,,50217,-37.813074676599754,144.9737023329154
Present,2025-08-06T08:50:21+00:00,,50019,-37.81447461381916,144.97460422172057
Unoccupied,2025-03-14T02:39:15+00:00,7648.0,50017,-37.81458368309481,144.9746548648552
Present,2025-07-22T19:57:27+00:00,7648.0,50014,-37.814745417633205,144.97472978891713
Unoccupied,2025-08-08T06:36:16+00:00,7648.0,50013,-37.81479710903639,144.97475350253134
Unoccupied,2025-08-08T05:41:17+00:00,,50010,-37.81494616789481,144.97482067810614
Present,2025-08-08T06:53:20+00:00,7389.0,53213,-37.81275142099511,144.96257714313825
Present,2025-08-08T06:33:30+00:00,,53212,-37.8128034114651,144.96260106022964
Unoccupied,2025-08-08T05:53:26+00:00,7474.0,56716,-37.818803825989605,144.95696170533336
Unoccupied,2025-08-08T05:54:23+00:00,7474.0,56714,-37.81890677230972,144.95700903480093
Unoccupied,2025-08-08T06:09:19+00:00,7474.0,56713,-37.8189578188653,144.95703274251778
Unoccupied,2025-08-08T06:11:18+00:00,7474.0,56712,-37.81900897971533,144.95705640295333
Unoccupied,2025-08-08T06:49:12+00:00,7479.0,56617,-37.81960202890161,144.95733045913215
Unoccupied,2025-08-08T05:32:46+00:00,7487.0,56826,-37.81777764560837,144.95624079241747
Unoccupied,2025-08-08T06:35:04+00:00,7624.0,57316,-37.81288172779094,144.9542372010444
Unoccupied,2025-08-08T06:52:52+00:00,7624.0,57312,-37.813084415600954,144.95433133187694
Unoccupied,2025-08-08T07:09:27+00:00,7576.0,57330,-37.81280728602657,144.95395122511678
Unoccupied,2025-08-08T06:51:30+00:00,7621.0,57229,-37.81377979278942,144.9544014382596
Unoccupied,2025-08-08T06:51:58+00:00,7621.0,57225,-37.814009141040444,144.9545079010345
Unoccupied,2025-08-08T06:52:37+00:00,7621.0,57224,-37.81406297897234,144.95453295225116
Unoccupied,2025-08-07T14:04:25+00:00,7622.0,57223,-37.81411697127494,144.95455802761114
Unoccupied,2025-08-07T14:14:16+00:00,7621.0,57219,-37.813608282893725,144.95457531697951
Unoccupied,2025-08-08T07:09:44+00:00,7406.0,51443,-37.808544264608216,144.96894620888543
Present,2025-08-08T06:35:16+00:00,7406.0,51433,-37.80886949557602,144.96909579218624
Present,2025-08-08T05:13:36+00:00,7406.0,51430,-37.808980790465064,144.96914699501588
Present,2025-08-08T06:16:07+00:00,7416.0,61246,-37.8176844271916,144.9628766699704
Unoccupied,2025-08-08T04:36:38+00:00,,61312,-37.81804920627489,144.96147879554042
Unoccupied,2023-10-18T15:10:16+00:00,,7180,-37.81465306101049,144.97306143224944
Present,2025-08-06T03:54:22+00:00,,60820,-37.81461555956702,144.9731893941032
Present,2025-08-08T07:03:49+00:00,7436.0,60135,-37.81631873187895,144.9716582513094
Present,2025-08-08T06:07:39+00:00,7436.0,60138,-37.81637588160544,144.9714669426229
Present,2025-08-08T07:09:18+00:00,,55312,-37.811217428616224,144.95751584091101
Unoccupied,2024-04-05T07:04:00+00:00,,64376,-37.81171073121552,144.96809560903787
Present,2025-08-08T04:35:30+00:00,7545.0,66334,-37.81260649837752,144.95724229884294
Unoccupied,2025-08-08T05:15:56+00:00,7542.0,66328,-37.81248812891107,144.95765108109012
Present,2025-08-08T06:57:57+00:00,7542.0,66327,-37.8124696116317,144.95771505596818
Present,2024-04-03T22:48:47+00:00,7537.0,63338,-37.81756615469635,144.95564220227078
Present,2025-08-08T07:13:51+00:00,,63362,-37.81801771286172,144.9540732925061
Present,2024-04-03T20:09:39+00:00,7537.0,63325,-37.81776383162773,144.95465611766363
Unoccupied,2024-04-04T16:33:05+00:00,7506.0,63329,-37.817838584407546,144.95439371623473
Unoccupied,2025-08-08T07:12:19+00:00,7686.0,57927,-37.81946336069489,144.95446401969423
Present,2025-08-08T06:00:06+00:00,7329.0,53830,-37.818361502543596,144.96282088708273
Present,2024-03-31T01:27:04+00:00,7951.0,23822,-37.81163340931694,144.95240557608759
Unoccupied,2024-04-02T11:49:04+00:00,7952.0,23815,-37.81150857871971,144.9528463751898
Present,2023-11-01T07:31:48+00:00,7089.0,16743,-37.80286903187459,144.96699877866286
Present,2023-11-01T08:31:13+00:00,7089.0,16748,-37.80304231771021,144.96772768900928
Present,2023-11-01T07:56:05+00:00,7089.0,16749,-37.80303440983009,144.96765439564842
Unoccupied,2024-03-19T08:55:33+00:00,7076.0,22346,-37.80630762966446,144.96585103527786
Present,2024-04-04T21:26:28+00:00,7076.0,22325,-37.805866768962055,144.96616675046732
Unoccupied,2024-04-03T17:30:32+00:00,7076.0,22324,-37.80591632692924,144.96615814371535
Present,2024-04-04T23:21:26+00:00,7076.0,22316,-37.806342299359855,144.96608413700358
Unoccupied,2024-10-11T01:22:53+00:00,7010.0,8892,-37.80472860023576,144.95983457919806
Present,2024-10-10T23:16:06+00:00,7010.0,8893,-37.80467526890163,144.9598100707709
Present,2024-10-10T22:38:32+00:00,7010.0,8900,-37.80494406642042,144.95978034301152
Unoccupied,2023-02-25T03:44:51+00:00,7725.0,9581,-37.80415783494985,144.94952440572973
Present,2025-08-08T03:41:22+00:00,7725.0,9584,-37.80400069082501,144.94955209749105
Present,2025-08-08T06:26:34+00:00,7725.0,9585,-37.80394774748606,144.9495614301553
Unoccupied,2025-08-08T06:32:56+00:00,7725.0,9586,-37.80389570705829,144.94957060381063
Unoccupied,2022-11-20T03:44:07+00:00,7725.0,9587,-37.803844624328846,144.9495796024437
Present,2025-08-08T06:57:08+00:00,7725.0,9588,-37.803791316242936,144.9495890004091
Present,2025-08-08T01:08:48+00:00,7725.0,9598,-37.80470817912803,144.94923768660107
Present,2025-08-08T06:39:42+00:00,7725.0,9600,-37.80424624874155,144.9493176273665
Present,2025-08-08T06:55:18+00:00,7725.0,9605,-37.80355520593249,144.94943939339282
Present,2025-08-08T06:36:51+00:00,7725.0,9611,-37.80387968936999,144.94938219700055
Present,2025-08-08T06:41:47+00:00,7725.0,9612,-37.803932780008246,144.9493728388618
Present,2025-08-08T07:13:32+00:00,7725.0,9613,-37.80398653905685,144.94936336418544
Present,2025-08-08T05:42:49+00:00,7753.0,9619,-37.80498451133013,144.9487256132852
Present,2025-08-08T06:54:50+00:00,7753.0,9625,-37.80496415494934,144.94854345814642
Unoccupied,2024-06-27T07:03:58+00:00,7753.0,9631,-37.805096996494115,144.94880084548276
Unoccupied,2024-06-27T06:17:12+00:00,7753.0,9634,-37.805087958354314,144.94871661818752
Unoccupied,2024-06-27T06:44:34+00:00,7753.0,9639,-37.805053375847955,144.9484077164504
Unoccupied,2024-06-27T06:28:55+00:00,7753.0,9648,-37.80507230238178,144.94857670798694
Unoccupied,2024-12-01T00:24:35+00:00,7939.0,57649,-37.80969112401428,144.95248077053498
Unoccupied,2024-12-01T08:49:53+00:00,7939.0,57648,-37.809740995100576,144.95250721026474
Unoccupied,2025-02-06T08:11:33+00:00,7939.0,57646,-37.80984075270797,144.95256009473428
Unoccupied,2025-08-06T07:01:44+00:00,7939.0,57642,-37.81004057439919,144.95266502921604
Unoccupied,2024-03-26T11:45:29+00:00,,10317,-37.8007215077786,144.9625403497746
Unoccupied,2025-07-07T03:05:22+00:00,7752.0,10707,-37.80562910757838,144.95455722540413
Present,2025-02-17T04:24:57+00:00,7752.0,10709,-37.8056443268013,144.95469212796456
Present,2025-08-07T05:48:32+00:00,7739.0,10713,-37.80389373311168,144.95109910273732
Unoccupied,2025-08-08T03:05:32+00:00,7739.0,10716,-37.80375570795519,144.9511235299858
Unoccupied,2025-08-08T06:22:03+00:00,7739.0,10719,-37.80416031637368,144.95105185319318
Present,2025-08-05T11:47:23+00:00,7739.0,10721,-37.804297991846894,144.95102747862302
Unoccupied,2025-08-08T05:19:19+00:00,7739.0,10724,-37.80445425492435,144.95099990948202
Unoccupied,2025-08-08T05:00:34+00:00,7739.0,10730,-37.80487724273593,144.95092402466457
Present,2025-08-08T06:25:51+00:00,7739.0,10732,-37.80497906772746,144.95090601029813
Unoccupied,2025-08-08T06:39:01+00:00,7740.0,10742,-37.80379669737577,144.95088211182127
Present,2025-08-07T14:33:26+00:00,7740.0,10744,-37.803689182408135,144.95090037507902
Present,2025-08-04T06:42:06+00:00,7740.0,10745,-37.80363537326759,144.95090948550364
Present,2025-08-08T06:37:25+00:00,7981.0,10879,-37.80541069713534,144.9502629920902
Unoccupied,2025-08-07T12:06:03+00:00,7981.0,10882,-37.80541987748026,144.95034460595906
Unoccupied,2025-08-08T04:09:13+00:00,7981.0,10885,-37.80542921632523,144.9504262110143
Unoccupied,2025-08-08T02:41:17+00:00,7981.0,10886,-37.8054322960094,144.95045340597807
Unoccupied,2025-08-07T12:40:11+00:00,7981.0,10888,-37.80543869031032,144.95050691729028
Unoccupied,2025-08-08T06:01:17+00:00,7981.0,10891,-37.80551063959489,144.9502730704527
Unoccupied,2025-06-30T00:27:54+00:00,7981.0,10893,-37.80551687136092,144.95032746708463
Unoccupied,2025-08-08T04:52:19+00:00,7981.0,10898,-37.80553237006271,144.95046346447572
Unoccupied,2025-08-08T02:00:20+00:00,7981.0,10904,-37.80549233270572,144.9501085536166
Unoccupied,2025-08-08T04:12:48+00:00,7722.0,11176,-37.80313925540028,144.94821838597755
Unoccupied,2025-08-08T03:18:06+00:00,7722.0,11177,-37.80319151675526,144.94820900068024
Unoccupied,2025-08-08T06:03:50+00:00,7722.0,11179,-37.80330779674274,144.9481881584717
Present,2025-08-08T07:11:27+00:00,7748.0,11478,-37.803122423569235,144.95025738046655
Unoccupied,2025-08-08T06:47:53+00:00,7748.0,11480,-37.80313959179574,144.95041041774493
Present,2025-08-08T06:00:29+00:00,7748.0,11487,-37.803167079390164,144.95066099969833
Present,2025-08-08T06:17:12+00:00,7748.0,11488,-37.80317073786297,144.95069360496595
Present,2025-08-08T07:06:39+00:00,7534.0,63246,-37.81710249948173,144.95718683644785
Present,2025-08-08T06:01:39+00:00,7534.0,63216,-37.816796426580744,144.957932265381
Present,2025-08-08T04:37:43+00:00,7532.0,63212,-37.81672260541184,144.9581932992872
Present,2025-08-08T05:18:42+00:00,7726.0,11791,-37.80034043806941,144.955558553242
Present,2024-06-29T21:44:57+00:00,7726.0,11793,-37.80041957546746,144.9556578780248
Unoccupied,2024-12-09T22:20:22+00:00,7726.0,11795,-37.80049754432898,144.95575583177924
Present,2023-08-15T22:08:51+00:00,7019.0,22882,-37.80617828444319,144.96135100873266
Present,2023-08-13T22:50:13+00:00,7025.0,22897,-37.80482983959025,144.96159036988695
Unoccupied,2025-08-08T07:09:33+00:00,7727.0,11878,-37.80084202921251,144.95618586601418
Unoccupied,2025-08-08T05:56:30+00:00,7708.0,11927,-37.80158323944731,144.95455160795512
Present,2025-08-04T05:08:05+00:00,7708.0,11930,-37.80131826360962,144.95488598477425
Present,2025-08-07T10:58:11+00:00,7708.0,11932,-37.80123701721285,144.95498880523243
Unoccupied,2025-08-08T06:09:20+00:00,7708.0,11944,-37.80153839590258,144.95493989008185
Present,2025-08-08T06:23:11+00:00,7728.0,12027,-37.79826928682944,144.95295685806107
Unoccupied,2025-08-08T06:29:30+00:00,7766.0,12077,-37.80087126973085,144.95332118629088
Present,2025-08-07T21:45:30+00:00,7766.0,12090,-37.800364728028576,144.9543005665328
Unoccupied,2025-08-08T06:20:38+00:00,7720.0,12114,-37.79861988549652,144.95208766661227
Unoccupied,2025-08-08T05:18:38+00:00,7720.0,12116,-37.7986719862219,144.95202177613626
Unoccupied,2025-08-08T05:46:24+00:00,7720.0,12119,-37.79872316190999,144.95195644038654
Unoccupied,2025-08-08T05:17:54+00:00,7720.0,12120,-37.7987404814148,144.95193432902607
Present,2025-08-08T06:27:12+00:00,7757.0,12285,-37.79959698052443,144.95281077286185
Unoccupied,2025-08-08T06:18:08+00:00,7757.0,12288,-37.79947754891876,144.95296156722577
Present,2025-08-08T07:04:54+00:00,7350.0,56527,-37.816560481489674,144.95727592397975
Present,2025-08-08T05:26:32+00:00,7350.0,56526,-37.81661084349134,144.9572987456877
Present,2025-08-08T07:00:36+00:00,7350.0,56525,-37.81666192623719,144.95732189404333
Unoccupied,2025-08-08T06:42:39+00:00,7350.0,56524,-37.81671279599158,144.95734494601334
Present,2025-08-08T06:14:16+00:00,7529.0,62711,-37.813154832998556,144.97060288748185
Unoccupied,2025-08-08T07:06:24+00:00,7528.0,63133,-37.81616879805182,144.96046718573854
Unoccupied,2025-08-08T04:35:52+00:00,7528.0,63119,-37.816173327520715,144.9602751542191
Present,2025-08-08T05:58:43+00:00,7527.0,63125,-37.816279675665896,144.9599015153093
Present,2025-08-08T02:23:18+00:00,7527.0,63126,-37.81629938177788,144.9598329358845
Unoccupied,2025-08-08T06:55:49+00:00,7538.0,64214,-37.810466501144106,144.97217229602532
Unoccupied,2025-08-08T04:48:28+00:00,7476.0,56720,-37.818600785721294,144.9568677188758
Unoccupied,2025-08-08T06:46:16+00:00,7558.0,65184,-37.810505910159556,144.9686660546946
Present,2025-08-08T07:06:31+00:00,,65190,-37.81064203847192,144.96820358907266
Unoccupied,2025-08-08T04:35:50+00:00,7559.0,64233,-37.8108657709793,144.9708137450376
Present,2025-08-08T06:57:25+00:00,7436.0,60140,-37.81641873781997,144.97132347031322
Unoccupied,2025-08-06T04:39:42+00:00,7727.0,18690,-37.80095837291265,144.9563318007127
Present,2025-08-08T06:19:43+00:00,7647.0,50510,-37.80993497783538,144.97237175563987
Present,2025-08-07T23:53:05+00:00,7647.0,50513,-37.8097869016944,144.9723035358862
Unoccupied,2025-08-08T07:13:46+00:00,7647.0,50521,-37.80991444270796,144.97225042698597
Unoccupied,2025-08-08T06:53:33+00:00,7418.0,61653,-37.8200352168038,144.95502406275878
Unoccupied,2025-08-08T07:06:09+00:00,7160.0,15022,-37.813986854268634,144.9412126802025
Unoccupied,2025-08-08T07:09:41+00:00,,64050,-37.81626885897799,144.9564379784483
Present,2025-08-08T00:25:00+00:00,7547.0,66424,-37.81316280193611,144.9552938589732
Present,2025-08-08T06:35:21+00:00,7569.0,65243,-37.81110658088606,144.9665902806151
Unoccupied,2025-08-08T05:12:54+00:00,7563.0,65810,-37.808461045457975,144.97143240826537
Present,2025-08-08T07:09:15+00:00,7331.0,53817,-37.81808825796743,144.96275785864265
Present,2025-08-08T06:13:17+00:00,7416.0,61248,-37.81772102446043,144.96274844311608
Present,2025-08-08T05:56:34+00:00,7423.0,60834,-37.81444498555172,144.97396859614634
Unoccupied,2025-08-08T07:10:24+00:00,7556.0,65155,-37.81050685559316,144.96832385291088
Present,2025-08-08T06:44:54+00:00,7556.0,65144,-37.81040414771823,144.9686739588431
Present,2025-08-08T06:37:09+00:00,7556.0,65148,-37.810438278379074,144.9685565319365
Unoccupied,2025-08-08T07:10:47+00:00,7406.0,51438,-37.80867757321964,144.9690075411121
Present,2025-08-08T07:12:54+00:00,7406.0,51446,-37.80846429850026,144.96890939612751
Present,2025-08-08T06:36:25+00:00,7406.0,51445,-37.808490907240625,144.9689216855448
Present,2025-08-08T06:14:14+00:00,7910.0,22428,-37.84507948562708,144.98114053763254
Present,2025-08-08T03:43:03+00:00,7910.0,22435,-37.845182238406906,144.980502272184
Present,2025-08-08T06:50:20+00:00,7910.0,21541,-37.84507112911485,144.97966044067113
Present,2025-08-08T06:51:26+00:00,7910.0,21543,-37.84508897173963,144.97979550418984
Present,2025-08-08T06:14:39+00:00,7910.0,21545,-37.84510688739228,144.97993111016365
Present,2025-08-08T06:33:22+00:00,7910.0,21546,-37.84511636710482,144.98000281866575
Present,2025-08-08T07:08:07+00:00,7634.0,52117,-37.81129719964723,144.96753414089503
Present,2025-08-08T07:08:20+00:00,7634.0,52118,-37.81124640922536,144.96751072963488
Unoccupied,2025-08-08T06:57:26+00:00,7586.0,21744,-37.84799803206987,144.98245070765785
Unoccupied,2025-08-08T07:08:21+00:00,7586.0,21745,-37.848005552140705,144.98251218961013
Present,2025-08-08T07:11:06+00:00,7586.0,21751,-37.84813057598156,144.98353435941885
Unoccupied,2025-08-08T07:10:35+00:00,7586.0,21753,-37.84814671324986,144.98366630782294
Unoccupied,2025-08-08T05:43:04+00:00,7586.0,21757,-37.84820175794165,144.98411636720144
Present,2025-08-08T05:54:19+00:00,7586.0,21759,-37.84821789462343,144.9842483119175
Unoccupied,2025-08-08T06:35:46+00:00,7584.0,21685,-37.84823013743106,144.98344162602382
Unoccupied,2025-08-08T06:37:52+00:00,7584.0,21687,-37.848213706475214,144.9833068653546
Unoccupied,2025-08-08T07:13:51+00:00,7584.0,21688,-37.84820549140019,144.98323948392172
Present,2025-08-08T07:09:55+00:00,7584.0,21690,-37.84818905886445,144.98310472565072
Unoccupied,2025-08-08T06:00:18+00:00,7584.0,21680,-37.8481726275857,144.9829699645832
Unoccupied,2025-08-08T07:00:36+00:00,7636.0,51735,-37.81510981537058,144.96916026032682
Present,2025-08-08T07:11:38+00:00,7636.0,51736,-37.81508734335914,144.9691501666219
Unoccupied,2025-06-02T06:54:20+00:00,7566.0,65571,-37.81352602169963,144.95799921207333
Present,2025-08-08T06:24:22+00:00,7551.0,65469,-37.812901383140584,144.96017808239003
Present,2025-08-08T06:08:18+00:00,7551.0,65463,-37.81281349909273,144.96047970981073
Present,2025-08-08T05:33:12+00:00,7551.0,65440,-37.8124296791756,144.96170640134977
Present,2025-08-08T07:08:38+00:00,7594.0,54325,-37.81454468905473,144.96048836532592
Unoccupied,2025-08-08T07:12:29+00:00,7594.0,54332,-37.814328715458686,144.96038922625524
Unoccupied,2025-08-08T07:13:04+00:00,7594.0,54327,-37.81447282233057,144.96045538529688
Present,2025-08-08T07:03:23+00:00,7595.0,54136,-37.816222013135885,144.9612603661194
Present,2025-08-08T05:37:57+00:00,7595.0,54137,-37.81620148978103,144.9612509733749
Present,2025-08-08T03:53:44+00:00,7596.0,54039,-37.81726439571307,144.96174051759118
Present,2025-08-08T05:05:16+00:00,7596.0,54042,-37.817153217943556,144.96168967607747
Present,2025-08-08T06:42:23+00:00,7592.0,53925,-37.81849790257002,144.9623059616652
Present,2025-08-08T02:11:31+00:00,7592.0,53936,-37.81819258211774,144.96216597602785
Unoccupied,2025-08-08T06:34:43+00:00,7592.0,53930,-37.81835552311773,144.96224079538567
Present,2025-08-08T06:07:52+00:00,7592.0,53933,-37.818290669208764,144.9622111183468
Present,2025-08-08T06:59:33+00:00,7592.0,53929,-37.81837717908482,144.96225070506367
Unoccupied,2025-08-08T07:11:50+00:00,7592.0,53924,-37.81851949643807,144.96231585094733
Present,2025-08-08T06:02:15+00:00,7348.0,21514,-37.83479219632807,144.97561933777553
Present,2025-08-08T07:08:16+00:00,7348.0,21520,-37.834845488989664,144.9760272232985
Present,2025-08-08T06:07:19+00:00,7348.0,21522,-37.83486300893875,144.9761619134213
